PageName,WikidataID,ImageURL
Dean Martin,Q215359,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Dean_Martin_1958.jpg/450px-Dean_Martin_1958.jpg
Shraddha Kapoor,Q15055683,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Shraddha_Kapoor_promoting_Street_Dancer_3D.jpg/450px-Shraddha_Kapoor_promoting_Street_Dancer_3D.jpg
Demi Lovato,Q41173,https://upload.wikimedia.org/wikipedia/commons/1/1c/Demi_Lovato_Interview_Feb_2020.png
Chris Paul,Q46040,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Chris_Paul_%282022_All-Star_Weekend%29_%28cropped%29.jpg/450px-Chris_Paul_%282022_All-Star_Weekend%29_%28cropped%29.jpg
Zachary Levi,Q139638,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Zachary_Levi_by_Gage_Skidmore_6.jpg/450px-Zachary_Levi_by_Gage_Skidmore_6.jpg
Harry Maguire,Q165772,https://upload.wikimedia.org/wikipedia/commons/b/be/Harry_Maguire_2018-07-11_1.jpg
Zach Bryan,Q106770023,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Zach_Bryan_performing_at_Crypto.com_Arena_on_23_Aug_2023_%28cropped%29.jpg/450px-Zach_Bryan_performing_at_Crypto.com_Arena_on_23_Aug_2023_%28cropped%29.jpg
Charlbi Dean,Q101064944,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Charlbi_Dean%2C_2022_%28cropped%29.jpg/450px-Charlbi_Dean%2C_2022_%28cropped%29.jpg
Oprah Winfrey,Q55800,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Pre_Inaugural_Reception_%2852639556983%29_%28cropped%29.jpg/450px-Pre_Inaugural_Reception_%2852639556983%29_%28cropped%29.jpg
Luke Perry,Q318165,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Luke_Perry_by_Gage_Skidmore_2.jpg/450px-Luke_Perry_by_Gage_Skidmore_2.jpg
Friedrich Nietzsche,Q9358,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Nietzsche187a.jpg/450px-Nietzsche187a.jpg
Alex Ferguson,Q44980,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Alex_Ferguson_02.jpg/450px-Alex_Ferguson_02.jpg
Saif Ali Khan,Q252290,https://upload.wikimedia.org/wikipedia/commons/9/94/Saif_Ali_Khan_promoting_Jawaani_Jaaneman.jpeg
Sofia Richie,Q25713929,https://upload.wikimedia.org/wikipedia/commons/5/5d/Sofia_Richie_by_Eric_Longden_1.jpg
Sofia Coppola,Q193628,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Sofia_Coppola_Cannes_2013.jpg/450px-Sofia_Coppola_Cannes_2013.jpg
Fidel Castro,Q11256,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Fidel_Castro_1950s.jpg/450px-Fidel_Castro_1950s.jpg
Donnie Wahlberg,Q313470,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Donnie_Wahlberg_2010.jpg/450px-Donnie_Wahlberg_2010.jpg
Pat McAfee,Q7143713,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Pat_McAfee_on_The_Pat_McAfee_Show_8.31.2022_%28cropped%29.png/450px-Pat_McAfee_on_The_Pat_McAfee_Show_8.31.2022_%28cropped%29.png
Sosie Bacon,Q3491343,https://upload.wikimedia.org/wikipedia/commons/3/36/Sosie_Bacon_in_2022.png
Mrunal Thakur,Q16234243,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Mrunal_Thakur_at_Sita_Ramam_trailer_launch_%281%29.jpg/450px-Mrunal_Thakur_at_Sita_Ramam_trailer_launch_%281%29.jpg
Janet Leigh,Q205314,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Janet_Leigh_1954_portrait.png/450px-Janet_Leigh_1954_portrait.png
Richarlison,Q20806743,https://upload.wikimedia.org/wikipedia/commons/7/7a/Richarlison_%C3%A9_homenageado_na_ALES_%2810.July.2019%29_08_%28cropped%29.jpg
America Ferrera,Q219402,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/America_Ferrera_at_2021_Peabody_Awards_02.png/450px-America_Ferrera_at_2021_Peabody_Awards_02.png
Halsey (singer),Q18534249,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Halsey_September_2019.jpg/450px-Halsey_September_2019.jpg
İlkay Gündoğan,Q161089,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/20180602_FIFA_Friendly_Match_Austria_vs._Germany_%C4%B0lkay_G%C3%BCndo%C4%9Fan_850_0728.jpg/450px-20180602_FIFA_Friendly_Match_Austria_vs._Germany_%C4%B0lkay_G%C3%BCndo%C4%9Fan_850_0728.jpg
Kris Kristofferson,Q208681,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/2018_Kris_Kristofferson_-_by_2eight_-_DSC5043_cropped.jpg/450px-2018_Kris_Kristofferson_-_by_2eight_-_DSC5043_cropped.jpg
Lucy Letby,Q121598445,https://upload.wikimedia.org/wikipedia/en/8/87/Lucy_Letby_mugshot.jpg
Renée Zellweger,Q122614,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Ren%C3%A9e_Zellweger_Berlinale_2010_%28cropped%29.jpg/450px-Ren%C3%A9e_Zellweger_Berlinale_2010_%28cropped%29.jpg
Kriti Sanon,Q16233540,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Kriti_Sanon_at_Adipurush_pre_release_event_%282%29_%28cropped%29.jpg/450px-Kriti_Sanon_at_Adipurush_pre_release_event_%282%29_%28cropped%29.jpg
Bridget Fonda,Q913872,https://upload.wikimedia.org/wikipedia/commons/2/29/Bridget_Fonda.jpg
Recep Tayyip Erdoğan,Q39259,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Recep_Tayyip_Erdogan_in_Ukraine.jpg/450px-Recep_Tayyip_Erdogan_in_Ukraine.jpg
Sigmund Freud,Q9215,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Sigmund_Freud%2C_by_Max_Halberstadt_%28cropped%29.jpg/450px-Sigmund_Freud%2C_by_Max_Halberstadt_%28cropped%29.jpg
Aretha Franklin,Q125121,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Aretha_Franklin_1968.jpg/450px-Aretha_Franklin_1968.jpg
Christian McCaffrey,Q21621996,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Christian_McCaffrey_2019.jpg/450px-Christian_McCaffrey_2019.jpg
Alexandria Ocasio-Cortez,Q55223040,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Alexandria_Ocasio-Cortez_Official_Portrait.jpg/450px-Alexandria_Ocasio-Cortez_Official_Portrait.jpg
Lily Allen,Q58735,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/El_Rey_Theatre_-_Lily_Allen_04_25_2018_-22_%2842092424455%29_%28cropped%29.jpg/450px-El_Rey_Theatre_-_Lily_Allen_04_25_2018_-22_%2842092424455%29_%28cropped%29.jpg
Chiranjeevi,Q313243,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/The_President%2C_Shri_Pranab_Mukherjee_presenting_the_National_Tourism_Awards_2011-12%2C_at_a_function%2C_in_New_Delhi_on_March_18%2C_2013._The_Minister_of_State_%28Independent_Charge%29_for_Tourism%2C_Shri_K._Chiranjeevi_is_also_seen_%281%29_%28cropped%29.jpg/450px-thumbnail.jpg
James Spader,Q296928,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/James_Spader_by_Gage_Skidmore.jpg/450px-James_Spader_by_Gage_Skidmore.jpg
Robert Duvall,Q171736,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Robert_Duvall_1.jpg/450px-Robert_Duvall_1.jpg
Paul O'Grady,Q1416917,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Paul_O%27Grady%2C_April_2009_cropped.jpg/450px-Paul_O%27Grady%2C_April_2009_cropped.jpg
Josef Mengele,Q57109,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Josef_Mengele%2C_Auschwitz._Album_H%C3%B6cker_%28cropped%29.jpg/450px-Josef_Mengele%2C_Auschwitz._Album_H%C3%B6cker_%28cropped%29.jpg
Ashley Park (actress),Q28857171,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Ashley_Park_for_Bvlgari_3.jpg/450px-Ashley_Park_for_Bvlgari_3.jpg
Vanessa Paradis,Q51023,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Vanessa_Paradis_Cannes_2016_2.jpg/450px-Vanessa_Paradis_Cannes_2016_2.jpg
Richard Belzer,Q542816,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Richard_Belzer.JPG/450px-Richard_Belzer.JPG
James Stewart,Q102462,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Annex_-_Stewart%2C_James_%28Call_Northside_777%29_01.jpg/450px-Annex_-_Stewart%2C_James_%28Call_Northside_777%29_01.jpg
Ronnie Coleman,Q254827,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Ronnie_Coleman_Invited_Guest.jpg/450px-Ronnie_Coleman_Invited_Guest.jpg
Kevin Conroy,Q461264,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Kevin_Conroy_%2851383606537%29.jpg/450px-Kevin_Conroy_%2851383606537%29.jpg
Mesut Özil,Q83488,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Mesut_%C3%96zil_at_Baku_before_2019_UEFA_Europe_League_Final.jpg/450px-Mesut_%C3%96zil_at_Baku_before_2019_UEFA_Europe_League_Final.jpg
Beetlejuice (entertainer),Q4559551,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Beetlejuice_onstage.jpg/450px-Beetlejuice_onstage.jpg
Bill Cosby,Q213512,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/The_World_Affairs_Council_and_Girard_College_present_Bill_Cosby_%286343666943%29_%28cropped_to_Cosby%29.jpg/450px-The_World_Affairs_Council_and_Girard_College_present_Bill_Cosby_%286343666943%29_%28cropped_to_Cosby%29.jpg
Emilio Estevez,Q220918,https://upload.wikimedia.org/wikipedia/commons/2/2d/Emilio_Estevez_and_Martin_Sheen_%28cropped_to_Emilio%29.jpg
Liz Truss,Q272201,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Official_portrait_of_Liz_Truss_%28cropped%29.jpg/450px-Official_portrait_of_Liz_Truss_%28cropped%29.jpg
Aaron Paul,Q302491,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Aaron_Paul_by_Gage_Skidmore_3.jpg/450px-Aaron_Paul_by_Gage_Skidmore_3.jpg
Alexis Bledel,Q192887,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/AlexisBledelSept11TIFF.jpg/450px-AlexisBledelSept11TIFF.jpg
Venus Williams,Q11578,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Williams_V._RG21_%2811%29_%2851376275968%29.jpg/450px-Williams_V._RG21_%2811%29_%2851376275968%29.jpg
Diane Keaton,Q102642,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Diane_Keaton_2012-1_%28cropped%29.jpg/450px-Diane_Keaton_2012-1_%28cropped%29.jpg
Sergio Agüero,Q119562,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Ag%C3%BCero_in_2018.jpg/450px-Ag%C3%BCero_in_2018.jpg
Anushka Sharma,Q465815,https://upload.wikimedia.org/wikipedia/commons/e/e6/Anushka_Sharma_promoting_Zero.jpg
Cary Grant,Q83410,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Grant%2C_Cary_%28Suspicion%29_01_Crisco_edit.jpg/450px-Grant%2C_Cary_%28Suspicion%29_01_Crisco_edit.jpg
Christian Atsu,Q919182,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/20150331_Mali_vs_Ghana_039_%28cropped%29.jpg/450px-20150331_Mali_vs_Ghana_039_%28cropped%29.jpg
Anna Torv,Q223445,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Anna_Torv_headshot.jpg/450px-Anna_Torv_headshot.jpg
Thomas Edison,Q8743,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Thomas_Edison2.jpg/450px-Thomas_Edison2.jpg
Ridley Scott,Q56005,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/NASA_Journey_to_Mars_and_%E2%80%9CThe_Martian%E2%80%9D_%28201508180030HQ%29.jpg/450px-NASA_Journey_to_Mars_and_%E2%80%9CThe_Martian%E2%80%9D_%28201508180030HQ%29.jpg
Jeremy Strong (actor),,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Jeremy_Strong_2014.jpg/450px-Jeremy_Strong_2014.jpg
Jennifer Jason Leigh,Q232902,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Jennifer_Jason_Leigh_by_Gage_Skidmore.jpg/450px-Jennifer_Jason_Leigh_by_Gage_Skidmore.jpg
Charles Dickens,Q5686,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Dickens_Gurney_head.jpg/450px-Dickens_Gurney_head.jpg
Sarah Hyland,Q233085,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Sarah_Hyland_at_2015_PaleyFest.jpg/450px-Sarah_Hyland_at_2015_PaleyFest.jpg
Mira Sorvino,Q212026,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Mira_Sorvino_Wien_2013_a.jpg/450px-Mira_Sorvino_Wien_2013_a.jpg
Benedict Cumberbatch,Q244674,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/BCumberbatch_Comic-Con_2019.jpg/450px-BCumberbatch_Comic-Con_2019.jpg
Kajol,Q147395,https://upload.wikimedia.org/wikipedia/commons/2/29/Kajol_during_the_promotion_of_Tanhaji.jpg
Holland Taylor,Q235198,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Holland_Taylor.jpg/450px-Holland_Taylor.jpg
Babar Azam,Q4837515,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Babar_Azam_in_2020.png/450px-Babar_Azam_in_2020.png
Charles Barkley,Q192707,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/1_charles_barkley_2019_%28cropped%29.jpg/450px-1_charles_barkley_2019_%28cropped%29.jpg
Mckenna Grace,Q20752077,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Mckenna_Grace_2023_6.jpg/450px-Mckenna_Grace_2023_6.jpg
Toni Collette,Q229291,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Toni_Collette_%286902407861%29_%28cropped%29.jpg/450px-Toni_Collette_%286902407861%29_%28cropped%29.jpg
Laura Dern,Q220901,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Laura_Dern_Deauville_2017.jpg/450px-Laura_Dern_Deauville_2017.jpg
Satish Kaushik,Q3121114,https://upload.wikimedia.org/wikipedia/commons/d/df/Satish_Kaushik_on_the_sets_of_Mr._Kabaadi.jpg
John F. Kennedy Jr.,Q316064,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/John_Kennedy_Jr_1999.jpg/450px-John_Kennedy_Jr_1999.jpg
Josh Hutcherson,Q217004,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Josh_Hutcherson_SDCC_2015.jpg/450px-Josh_Hutcherson_SDCC_2015.jpg
Kyra Sedgwick,Q229572,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/KyraSedgwickJune09.jpg/450px-KyraSedgwickJune09.jpg
Vicky Kaushal,Q21063646,https://upload.wikimedia.org/wikipedia/commons/1/14/Vicky_Kaushal_snapped_promoting_Zara_Hatke_Zara_Bach_Ke_on_the_sets_of_The_Kapil_Sharma_Show_%28cropped%29.jpg
Justin Verlander,Q981788,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Justin_Verlander_ready_to_throw_his_pitch%2C_March_2%2C_2019_%28cropped%29.jpg/450px-Justin_Verlander_ready_to_throw_his_pitch%2C_March_2%2C_2019_%28cropped%29.jpg
Sean Astin,Q189351,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Sean_Astin_%2827506939735%29_%28cropped%29.jpg/450px-Sean_Astin_%2827506939735%29_%28cropped%29.jpg
Lindsey Buckingham,Q435306,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Lindsey_Buckingham_%28cropped%29.jpg/450px-Lindsey_Buckingham_%28cropped%29.jpg
Mason Mount,Q38000669,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Mountbrightonoct3_2019_%28cropped%29.jpg/450px-Mountbrightonoct3_2019_%28cropped%29.jpg
Thandiwe Newton,Q229029,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Thandie_Newton_by_Gage_Skidmore_2.jpg/450px-Thandie_Newton_by_Gage_Skidmore_2.jpg
Shemar Moore,Q320941,https://upload.wikimedia.org/wikipedia/commons/7/70/Criminal_Minds_at_Paley_%28cropped%29.jpg
Edward Teller,Q6733,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/EdwardTeller1958_fewer_smudges.jpg/450px-EdwardTeller1958_fewer_smudges.jpg
Mohammed bin Rashid Al Maktoum,Q57655,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Mohammed_bin_Rashid_Al_Maktoum_%2815-02-2021%29.jpg/450px-Mohammed_bin_Rashid_Al_Maktoum_%2815-02-2021%29.jpg
Michael Fassbender,Q57147,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Michael_Fassbender_by_Gage_Skidmore_2015.jpg/450px-Michael_Fassbender_by_Gage_Skidmore_2015.jpg
Rabindranath Tagore,Q7241,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Rabindranath_Tagore.jpg/450px-Rabindranath_Tagore.jpg
Kathryn Hahn,Q271986,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Kathryn_Hahn_%E2%80%93_T%27ruah_2016_Benefit_Gala_%2826984778752%29.jpg/450px-Kathryn_Hahn_%E2%80%93_T%27ruah_2016_Benefit_Gala_%2826984778752%29.jpg
Kim Mulkey,Q2475545,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Kim_Mulkey_vs_WVU_jan_2019_%28cropped%29.jpg/450px-Kim_Mulkey_vs_WVU_jan_2019_%28cropped%29.jpg
Barry Gibb,Q296872,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Barry_Gibb-Glasto17-198_%2835455982371%29_%28cropped%29.jpg/450px-Barry_Gibb-Glasto17-198_%2835455982371%29_%28cropped%29.jpg
Mike Johnson (Louisiana politician),,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Us_rep_mike_johnson_official_photo.jpg/450px-Us_rep_mike_johnson_official_photo.jpg
Chevy Chase,Q310926,https://upload.wikimedia.org/wikipedia/commons/0/0a/ChevyChaseMar10.jpg
Corey Feldman,Q375419,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Corey_Feldman_Photo_Op_GalaxyCon_Richmond_2023.jpg/450px-Corey_Feldman_Photo_Op_GalaxyCon_Richmond_2023.jpg
Gavin Newsom,Q461391,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Gavin_Newsom_by_Gage_Skidmore.jpg/450px-Gavin_Newsom_by_Gage_Skidmore.jpg
Keerthy Suresh,Q17403476,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Keerthy_Suresh_at_Thodari_Audio_Launch.jpg/450px-Keerthy_Suresh_at_Thodari_Audio_Launch.jpg
Don Johnson,Q309788,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Don_Johnson_TIFF_2019.jpg/450px-Don_Johnson_TIFF_2019.jpg
Damian Lewis,Q342533,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Damian_Lewis_Berlin_2015.jpg/450px-Damian_Lewis_Berlin_2015.jpg
Melania Trump,Q432473,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Melania_Trump_official_portrait.jpg/450px-Melania_Trump_official_portrait.jpg
Jeff Bridges,Q174843,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Jeff_Bridges_by_Gage_Skidmore_3.jpg/450px-Jeff_Bridges_by_Gage_Skidmore_3.jpg
Donald Sutherland,Q103784,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Donald_Sutherland_%28cropped%29.JPG/450px-Donald_Sutherland_%28cropped%29.JPG
Matt LeBlanc,Q186896,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Matt_LeBlanc%2C_Arqiva_British_Academy_Television_Awards%2C_2013_%28tone_crop%29.jpg/450px-Matt_LeBlanc%2C_Arqiva_British_Academy_Television_Awards%2C_2013_%28tone_crop%29.jpg
Ric Flair,Q44546,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Ric_Flair_Photo_Op_GalaxyCon_Louisville_2019.jpg/450px-Ric_Flair_Photo_Op_GalaxyCon_Louisville_2019.jpg
Natalie Wood,Q180919,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Natalie_Wood_Allan_Warren.jpg/450px-Natalie_Wood_Allan_Warren.jpg
Betty White,Q373895,https://upload.wikimedia.org/wikipedia/commons/6/6a/Betty_White_1988_Emmy_Awards_%28cropped_2%29.jpg
Shannen Doherty,Q207598,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Shannen_Doherty_2011.jpg/450px-Shannen_Doherty_2011.jpg
Glen Powell,Q5567967,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Glen_Powell_in_2016.jpg/450px-Glen_Powell_in_2016.jpg
Allu Arjun,Q642827,https://upload.wikimedia.org/wikipedia/commons/f/f0/Allu_Arjun_at_62nd_Filmfare_awards_south.jpg
Martin McDonagh,Q372394,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Martin_McDonagh_2012.jpg/450px-Martin_McDonagh_2012.jpg
Tim Tebow,Q517467,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Tim_Tebow_Denver_Sports_Authority_Field_2012-01-01.jpg/450px-Tim_Tebow_Denver_Sports_Authority_Field_2012-01-01.jpg
Malala Yousafzai,Q32732,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Shinz%C5%8D_Abe_and_Malala_Yousafzai_%281%29_%28cropped%29.jpg/450px-Shinz%C5%8D_Abe_and_Malala_Yousafzai_%281%29_%28cropped%29.jpg
Jude Law,Q160432,https://upload.wikimedia.org/wikipedia/commons/4/4a/Jude_Law_-_Headshot.jpg
Vanna White,Q442202,https://upload.wikimedia.org/wikipedia/commons/d/d1/Vanna_White_USMC-10361_%28cropped%29.jpg
Marilyn Manson,Q186327,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Marilyn_Manson_Live_in_Roma_25_july_2017-_44_%28cropped%29.jpg/450px-Marilyn_Manson_Live_in_Roma_25_july_2017-_44_%28cropped%29.jpg
Russell Westbrook,Q196185,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Russell_Westbrook_%28March_21%2C_2022%29_%28cropped%29.jpg/450px-Russell_Westbrook_%28March_21%2C_2022%29_%28cropped%29.jpg
Martha Stewart,Q234606,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Martha_Stewart_%2848926315347%29_%28cropped%29.jpg/450px-Martha_Stewart_%2848926315347%29_%28cropped%29.jpg
6ix9ine,Q44479972,https://upload.wikimedia.org/wikipedia/commons/4/4c/6ix9ine_June_2018_side_%28cropped_x2%29.jpg
Terry Crews,Q271464,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Terry_Crews_by_Gage_Skidmore_5.jpg/450px-Terry_Crews_by_Gage_Skidmore_5.jpg
Oleksandr Usyk,Q938027,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/2022_-_Centre_Stage_EN1_4500_%2852471602047%29_%28cropped%29.jpg/450px-2022_-_Centre_Stage_EN1_4500_%2852471602047%29_%28cropped%29.jpg
Jamie Dornan,Q976022,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Jamie_Dornan_January_2013.jpg/450px-Jamie_Dornan_January_2013.jpg
Charles Leclerc,Q17541912,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Charles-Leclerc_%28cropped%29.jpg/450px-Charles-Leclerc_%28cropped%29.jpg
Fran Drescher,Q230632,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Fran_Drescher_2018.jpg/450px-Fran_Drescher_2018.jpg
Urfi Javed,Q27048853,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Urfi_Javed_snapped_in_Juhu.jpg/450px-Urfi_Javed_snapped_in_Juhu.jpg
Mimi Rogers,Q233054,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/MimiRogersApr09.jpg/450px-MimiRogersApr09.jpg
Alanis Morissette,Q130742,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Alanis_Morissette_5-19-2014.jpg/450px-Alanis_Morissette_5-19-2014.jpg
Quincy Jones,Q193645,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Quincy_Jones_May_2014.jpg/450px-Quincy_Jones_May_2014.jpg
Rob Gronkowski,Q1334384,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/190326-D-SW162-1977_%2846564316465%29.jpg/450px-190326-D-SW162-1977_%2846564316465%29.jpg
Shirley Temple,Q182580,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Shirleytemple.jpg/450px-Shirleytemple.jpg
Elena Rybakina,Q42055714,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Elena_Rybakina_%282023_US_Open%29_38_%28cropped%29.jpg/450px-Elena_Rybakina_%282023_US_Open%29_38_%28cropped%29.jpg
Jamal Musiala,Q96072055,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Jamal_Musiala_2022_%28cropped%29.jpg/450px-Jamal_Musiala_2022_%28cropped%29.jpg
Bobby Charlton,Q171583,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Bobby_Charlton_Portrait.jpg/450px-Bobby_Charlton_Portrait.jpg
Diana Ross,Q36290,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/DRossLongleat010722_%289_of_43%29_%2852189231585%29_%28cropped%29.jpg/450px-DRossLongleat010722_%289_of_43%29_%2852189231585%29_%28cropped%29.jpg
Gautam Adani,Q5527865,https://upload.wikimedia.org/wikipedia/commons/f/ff/Gautam_Adani.jpg
Nicholas Galitzine,Q90902600,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Nicholas_Galitzine_on_Dulce_Osuna.jpg/450px-Nicholas_Galitzine_on_Dulce_Osuna.jpg
Darren Aronofsky,Q192762,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/OIFF_2015-07-17_193547_-_Darren_Aronofsky.jpg/450px-OIFF_2015-07-17_193547_-_Darren_Aronofsky.jpg
Emmy Rossum,Q35912,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Emmy_Rossum_cropped.jpg/450px-Emmy_Rossum_cropped.jpg
Rebecca Romijn,Q202792,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Rebecca_Romijn_by_Gage_Skidmore.jpg/450px-Rebecca_Romijn_by_Gage_Skidmore.jpg
Hedy Lamarr,Q49034,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Hedy_Lamarr_Publicity_Photo_for_The_Heavenly_Body_1944.jpg/450px-Hedy_Lamarr_Publicity_Photo_for_The_Heavenly_Body_1944.jpg
Karen Carpenter,Q1250861,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Karen_Carpenter_in_1972_White_House.png/450px-Karen_Carpenter_in_1972_White_House.png
